EmployeeID,FirstName,Department,JobRole,Age,Gender,MaritalStatus,Education,State,City,HireDate,TerminationDate,Attrition,MonthlySalary,AnnualSalary,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHomeKM,NumCompaniesWorked,TrainingHoursLastYear
102060,Employee102060,Emergency,Paramedic,45,Female,Married,Master's Degree,PA,Pittsburgh,2024-04-16,,No,4875.0,58500.0,3,3.0,1,No,3.3,1,10
112565,Employee112565,Emergency,ER Nurse,40,Male,Divorced,Associate Degree,CT,Stamford,2020-07-13,2025-09-25,Yes,5908.33,70900.0,4,2.0,5,No,42.0,4,36
108034,Employee108034,Radiology,Radiologist,49,Male,Single,Bachelor's Degree,PA,Philadelphia,2018-06-26,,No,10841.67,130100.0,2,4.0,1,No,6.3,5,10
104647,Employee104647,Facilities,Custodian,32,Male,Divorced,High School,PA,Allentown,2018-12-30,,No,4700.0,56400.0,4,1.0,5,Yes,1.0,3,34
102895,Employee102895,Nursing,Staff Nurse,42,Male,Divorced,Associate Degree,CT,Stamford,2020-03-20,,No,5683.33,68200.0,3,2.0,2,No,3.1,2,10
106760,Employee106760,Surgery,Surgical Tech,34,Male,Divorced,High School,PA,Allentown,2025-02-06,,No,4058.33,48700.0,3,4.0,2,Yes,3.6,2,24
110145,Employee110145,Lab Services,Lab Manager,56,Male,Married,Master's Degree,NJ,Newark,2016-12-10,,No,10650.0,127800.0,3,2.0,4,No,10.9,1,27
110837,Employee110837,Emergency,ER Nurse,37,Female,Divorced,Master's Degree,PA,Allentown,2018-03-20,,No,6308.33,75700.0,3,2.0,1,No,9.6,4,62
108851,Employee108851,Nursing,Nurse Practitioner,35,Female,Single,Doctorate,CT,Hartford,2017-08-30,,No,9075.0,108900.0,2,3.0,3,No,12.9,5,22
101029,Employee101029,Nursing,Nurse Practitioner,47,Male,Divorced,Associate Degree,PA,Philadelphia,2018-07-20,,No,7066.67,84800.0,2,4.0,3,No,3.5,1,25
112389,Employee112389,Surgery,Surgeon,40,female,Single,Doctorate,PA,Philadelphia,2015-12-08,,No,12775.0,153300.0,3,3.0,4,No,3.4,4,37
113750,Employee113750,Nursing,ICU Nurse,38,Female,Married,High School,CT,New Haven,2025-04-16,,No,5441.67,65300.0,2,3.0,1,No,17.2,6,28
112977,Employee112977,Facilities,Custodian,28,Female,Married,Bachelor's Degree,PA,Philadelphia,2023-01-09,,No,4741.67,56900.0,1,3.0,3,No,10.4,3,36
111797,Employee111797,IT,IT Support,49,Female,Divorced,Bachelor's Degree,PA,Philadelphia,2016-07-26,2024-11-15,Yes,4641.67,55700.0,2,4.0,3,No,3.3,4,3
101697,Employee101697,Lab Services,Lab Technician,34,Male,Divorced,Master's Degree,CT,Hartford,2017-08-15,,No,6008.33,72100.0,3,1.0,3,No,2.5,2,29
111902,Employee111902,Human Resources,HR Generalist,30,Female,Married,Bachelor's Degree,NY,Rochester,2016-07-14,,No,5858.33,70300.0,4,2.0,2,No,1.0,4,30
100097,Employee100097,Lab Services,Lab Manager,28,Male,Divorced,Associate Degree,MA,Worcester,2019-05-14,,No,10600.0,127200.0,3,2.0,3,No,1.4,3,7
104370,Employee104370,Nursing,Staff Nurse,60,Male,Divorced,,PA,Allentown,2018-03-27,,No,6550.0,78600.0,4,3.0,2,No,,7,42
102347,Employee102347,Nursing,ICU Nurse,46,Female,Single,Bachelor's Degree,NJ,Jersey City,2024-07-23,,No,6133.33,73600.0,3,2.0,4,No,10.5,2,18
103406,Employee103406,HUMAN RESOURCES,HR Generalist,21,Male,Single,Associate Degree,NJ,Trenton,2023-03-02,,No,4333.33,52000.0,2,2.0,2,Yes,1.0,4,14
111779,Employee111779,Nursing,ICU Nurse,42,Male,Married,High School,MA,Boston,2024-11-03,,No,5358.33,64300.0,3,2.0,3,No,15.0,2,20
110863,Employee110863,Human Resources,Recruiter,29,Female,Single,Master's Degree,MA,Boston,2024-05-15,,No,5841.67,70100.0,4,3.0,1,No,6.7,3,60
112324,Employee112324,Facilities,Facilities Manager,42,Male,Divorced,High School,NJ,Newark,2025-07-13,2025-12-29,Yes,10050.0,120600.0,3,4.0,3,Yes,12.9,4,27
110012,Employee110012,Patient Support,Patient Coordinator,34,Male,Divorced,Bachelor's Degree,NY,Albany,2015-07-13,,No,5633.33,67600.0,3,4.0,3,No,11.0,3,15
102289,Employee102289,Emergency,ER Nurse,30,Female,Single,Master's Degree,CT,Stamford,2016-11-03,,No,6941.67,83300.0,3,4.0,4,Yes,2.0,3,24
111146,Employee111146,Surgery,Surgical Tech,38,Female,Married,Master's Degree,NY,Buffalo,2020-05-24,,No,5658.33,67900.0,3,3.0,3,No,1.0,2,22
100935,Employee100935,Patient Support,Intake Specialist,41,Female,Single,High School,NY,Buffalo,2017-05-19,,No,6875.0,82500.0,2,4.0,3,Yes,6.4,4,12
112625,Employee112625,Finance,Billing Specialist,40,male,Divorced,Bachelor's Degree,MA,Boston,2023-06-26,,No,7708.33,92500.0,2,2.0,2,No,12.9,2,37
101086,Employee101086,Nursing,Nurse Practitioner,21,Female,Single,Associate Degree,NJ,Jersey City,2018-04-27,,No,7933.33,95200.0,3,4.0,3,No,11.0,3,32
104759,Employee104759,IT,Systems Analyst,29,Male,Married,Doctorate,NY,Albany,2015-09-28,,No,10058.33,120700.0,4,2.0,3,No,22.7,2,29
113299,Employee113299,Human Resources,Benefits Coordinator,40,Male,Divorced,High School,MA,Worcester,2024-03-25,,No,4408.33,52900.0,2,3.0,3,No,11.2,4,49
101629,Employee101629,Human Resources,HR Generalist,47,Male,Single,Associate Degree,CT,Stamford,2017-11-08,2021-09-06,Yes,4666.67,56000.0,2,1.0,2,No,18.1,2,33
109263,Employee109263,Pharmacy,Pharmacy Technician,34,Male,Married,Bachelor's Degree,NY,Rochester,2014-06-22,,No,5075.0,60900.0,1,4.0,3,No,1.0,1,38
109792,Employee109792,Pharmacy,Pharmacy Technician,48,Female,Divorced,Bachelor's Degree,MA,Worcester,2021-06-06,,No,4608.33,55300.0,2,2.0,2,Yes,1.0,4,42
114637,Employee114637,Human Resources,HR Generalist,38,Female,Divorced,Bachelor's Degree,MA,Worcester,2025-02-13,,No,4641.67,55700.0,3,3.0,2,No,9.6,2,15
114362,Employee114362,Human Resources,HR Manager,27,Female,Married,Bachelor's Degree,MA,Worcester,2018-03-02,,No,10566.67,126800.0,2,3.0,1,No,7.5,1,33
113316,Employee113316,Nursing, Nurse Practitioner  ,36,Female,Single,Bachelor's Degree,CT,New Haven,2023-08-18,,No,6575.0,78900.0,4,3.0,2,No,8.8,1,48
102630,Employee102630,Finance,Financial Analyst,39,Female,Single,Bachelor's Degree,MA,Springfield,2020-05-03,,No,7508.33,90100.0,3,4.0,4,No,27.5,5,22
101811,Employee101811,Radiology,Imaging Specialist,21,Male,Married,Master's Degree,MA,Boston,2016-10-11,,No,7958.33,95500.0,3,3.0,4,No,61.1,2,0
100717,Employee100717,IT,Data Analyst,50,Male,Single,High School,MA,Springfield,2015-01-28,,No,7475.0,89700.0,3,3.0,4,No,17.0,1,35
100645,Employee100645,Nursing,ICU Nurse,47,Male,Married,Bachelor's Degree,MA,Springfield,2017-06-12,,No,6375.0,76500.0,3,1.0,2,No,2.1,2,14
100712,Employee100712,Administration,Admin Assistant,43,Male,Married,Associate Degree,NY,Rochester,2024-03-23,2025-11-05,Yes,4558.33,54700.0,3,3.0,3,No,14.7,3,34
108964,Employee108964,Administration,Admin Assistant,51,Female,Divorced,Bachelor's Degree,CT,Hartford,2015-01-18,,No,5475.0,65700.0,2,3.0,3,Yes,1.0,2,22
109132,Employee109132,Surgery,Anesthesiologist,53,Male,Single,Bachelor's Degree,NJ,Jersey City,2019-10-17,,No,10066.67,120800.0,4,3.0,3,No,8.7,1,13
113554,Employee113554,Radiology,Radiologic Technologist,32,Female,Married,Doctorate,PA,Pittsburgh,2017-12-27,,No,8716.67,104600.0,3,3.0,2,Yes,12.5,4,18
103276,Employee103276,Emergency,ER Physician,47,Female,Divorced,Bachelor's Degree,NY,Albany,2024-05-07,,No,10050.0,120600.0,2,3.0,2,No,1.0,3,44
110243,Employee110243,Facilities,Maintenance Tech,47,Male,Single,Master's Degree,PA,Pittsburgh,2017-04-06,,No,6033.33,72400.0,3,3.0,3,Yes,9.9,6,45
104729,Employee104729,Patient Support,Intake Specialist,37,Female,Single,Master's Degree,NJ,Jersey City,2014-09-20,,No,9366.67,112400.0,3,4.0,3,No,3.1,1,1
111004,Employee111004,Lab Services,Lab Technician,36,Male,Divorced,Master's Degree,CT,New Haven,2019-10-03,,No,5616.67,67400.0,2,4.0,3,No,8.5,4,33
100141,Employee100141,Radiology,Imaging Specialist,47,Female,Single,Associate Degree,NY,Buffalo,2020-10-25,2021-06-16,Yes,7700.0,92400.0,3,2.0,3,Yes,21.4,1,45
110301,Employee110301,IT,Data Analyst,50,Female,Married,Bachelor's Degree,MA,Boston,2014-04-19,,No,7783.33,93400.0,3,2.0,3,Yes,17.7,2,17
106003,Employee106003,Lab Services,Lab Manager,43,Female,Single,Associate Degree,CT,New Haven,2019-10-07,2023-10-09,Yes,10400.0,124800.0,2,3.0,3,Yes,12.2,1,33
102541,Employee102541,Finance,Accountant,45,Female,Single,Associate Degree,PA,Allentown,2017-03-06,,No,5016.67,60200.0,2,3.0,3,Yes,50.6,6,32
103921,Employee103921,Radiology,Radiologic Technologist,58,Female,Single,Bachelor's Degree,CT,Stamford,2021-04-29,,No,6250.0,75000.0,3,3.0,2,No,13.8,2,35
102785,Employee102785,Emergency,Paramedic,46,Male,Married,Bachelor's Degree,CT,Stamford,2017-08-02,,No,4383.33,52600.0,3,4.0,3,No,1.0,3,42
113617,Employee113617,Patient Support,Case Manager,33,Male,Single,Associate Degree,NJ,Jersey City,2025-02-09,2025-04-30,Yes,9525.0,114300.0,1,3.0,2,No,7.1,1,4
114819,Employee114819,Surgery,Anesthesiologist,21,female,Married,Bachelor's Degree,NY,Albany,2022-02-03,,No,9850.0,118200.0,4,3.0,2,No,12.8,2,32
107142,Employee107142,Surgery,Surgical Tech,29,Female,Divorced,Bachelor's Degree,PA,Pittsburgh,2023-04-08,,No,3875.0,46500.0,1,3.0,2,No,1.8,1,1
107141,Employee107141,Surgery,Anesthesiologist,53,Male,Married,Bachelor's Degree,PA,Allentown,2024-01-02,,No,10675.0,128100.0,4,2.0,3,No,34.8,1,35
101264,Employee101264,Human Resources,HR Manager,22,Male,Married,Bachelor's Degree,NJ,Trenton,2023-04-17,,No,10966.67,131600.0,4,3.0,2,No,18.5,3,27
109846,Employee109846,Pharmacy,Pharmacy Technician,34,Male,Divorced,Master's Degree,CT,New Haven,2020-02-11,,No,5858.33,70300.0,3,2.0,2,Yes,17.4,3,20
105307,Employee105307,IT,Data Analyst,37,Male,Single,Bachelor's Degree,NY,Rochester,2025-05-01,2025-10-16,Yes,7233.33,86800.0,2,3.0,2,No,1.0,0,18
107395,Employee107395,IT,Network Engineer,43,Male,Single,Bachelor's Degree,MA,Springfield,2021-10-17,,No,6241.67,74900.0,3,2.0,2,No,6.1,2,36
106806,Employee106806,Administration,Admin Assistant,53,Non-Binary,Divorced,Associate Degree,NY,Buffalo,2014-09-08,,No,5458.33,65500.0,4,1.0,3,No,2.8,4,53
114492,Employee114492,Finance,Accountant,41,Non-Binary,Single,Associate Degree,NJ,Jersey City,2014-05-30,2018-09-07,Yes,5075.0,60900.0,3,4.0,5,Yes,9.8,2,31
101637,Employee101637,Emergency,Paramedic,34,Male,Divorced,Associate Degree,PA,Pittsburgh,2020-09-02,,No,4591.67,55100.0,2,2.0,1,No,11.4,2,16
103544,Employee103544,Administration,Records Clerk,31,Male,Divorced,Bachelor's Degree,NJ,Newark,2025-07-18,,No,4983.33,59800.0,4,2.0,2,No,4.2,2,0
108333,Employee108333,Lab Services,Lab Manager,45,Female,Divorced,Bachelor's Degree,MA,Springfield,2014-08-28,,No,11750.0,141000.0,3,2.0,2,No,7.0,4,15
112717,Employee112717,Pharmacy,Pharmacy Technician,21,Male,Married,Bachelor's Degree,NJ,Trenton,2021-01-23,,No,4758.33,57100.0,4,4.0,3,No,7.2,3,32
107445,Employee107445,Emergency,Paramedic,41,Female,Married,Master's Degree,PA,Pittsburgh,2023-04-12,,No,4925.0,59100.0,1,3.0,3,No,6.5,2,15
106708,Employee106708,Pharmacy,Pharmacy Technician,53,Female,Divorced,Bachelor's Degree,NY,Syracuse,2022-05-23,,No,5550.0,66600.0,3,3.0,4,Yes,7.5,3,34
100190,Employee100190,Radiology,Radiologist,33,Male,Married,Doctorate,CT,Stamford,2023-07-08,,No,12041.67,144500.0,4,4.0,2,No,16.7,1,35
112387,Employee112387,Facilities,Facilities Manager,43,Male,Single,Bachelor's Degree,CT,Stamford,2020-01-05,,No,10275.0,123300.0,3,1.0,3,Yes,10.1,3,27
103146,Employee103146,Human Resources,Recruiter,29,Male,Married,Bachelor's Degree,MA,Boston,2018-03-18,,No,5191.67,62300.0,3,2.0,3,No,1.0,2,33
102920,Employee102920,Facilities,Maintenance Tech,22,Female,Divorced,Master's Degree,MA,Springfield,2017-12-12,,No,5916.67,71000.0,2,3.0,3,No,2.8,2,21
103339,Employee103339,Lab Services,Lab Technician,52,Female,Divorced,Master's Degree,NJ,Jersey City,2018-11-15,,No,6141.67,73700.0,3,4.0,2,Yes,4.5,2,59
105662,Employee105662,Pharmacy,Pharmacy Technician,50,Male,Married,High School,CT,Stamford,2025-08-21,,No,4125.0,49500.0,5,3.0,4,No,12.6,0,49
110890,Employee110890,Administration,Admin Assistant,35,Female,Single,Bachelor's Degree,NY,Buffalo,2022-12-02,,No,4933.33,59200.0,2,2.0,2,No,5.3,3,6
101569,Employee101569,IT,Network Engineer,39,Non-Binary,Divorced,Bachelor's Degree,PA,Allentown,2016-04-09,,No,6183.33,74200.0,3,1.0,4,No,11.2,1,11
108620,Employee108620,Pharmacy,Pharmacy Technician,33,Female,Married,Master's Degree,NY,Rochester,2024-09-10,,No,5350.0,64200.0,3,3.0,3,Yes,14.0,1,0
109824,Employee109824,Emergency,Paramedic,52,Female,Single,Bachelor's Degree,PA,Pittsburgh,2022-09-28,,No,4375.0,52500.0,1,3.0,3,No,12.6,3,47
102663,Employee102663,Pharmacy,Pharmacy Technician,22,Male,Single,Bachelor's Degree,MA,Boston,2021-02-14,2021-08-09,Yes,4716.67,56600.0,2,2.0,3,No,11.2,3,38
106418,Employee106418,Surgery,Surgeon,34,Male,Divorced,Associate Degree,NY,Buffalo,2016-09-02,,No,10233.33,122800.0,2,4.0,3,No,7.6,1,24
104549,Employee104549,Administration,Admin Assistant,47,Male,Married,Master's Degree,MA,Springfield,2017-05-08,2018-11-24,Yes,5800.0,69600.0,3,2.0,3,No,8.2,3,31
104747,Employee104747,Finance,Accountant,29,Female,Married,Master's Degree,MA,Boston,2024-07-07,,No,6133.33,73600.0,4,3.0,1,No,9.6,2,12
111992,Employee111992,Facilities,Custodian,59,Male,Married,High School,MA,Worcester,2017-08-24,2022-11-29,Yes,4775.0,57300.0,3,2.0,3,Yes,18.6,3,39
103118,Employee103118,Finance,Accountant,33,Female,Single,Associate Degree,NJ,Newark,2025-05-27,,No,4550.0,54600.0,4,2.0,2,No,7.6,1,10
107969,Employee107969,Finance,Accountant,26,Male,Divorced,Master's Degree,NJ,Jersey City,2017-06-02,,No,5633.33,67600.0,4,5.0,2,No,3.0,3,36
111187,Employee111187,Emergency,ER Physician,54,Male,Married,Bachelor's Degree,MA,Boston,2024-09-19,,No,9541.67,114500.0,2,3.0,4,No,3.4,3,42
111277,Employee111277,Human Resources,HR Manager,25,Non-Binary,Single,Bachelor's Degree,MA,Worcester,2024-06-07,,No,10366.67,124400.0,5,2.0,2,Yes,35.4,1,7
113805,Employee113805,Administration,Admin Assistant,30,Female,Married,Master's Degree,MA,Boston,2016-12-26,,No,5858.33,70300.0,3,4.0,5,Yes,5.4,2,16
110956,Employee110956,Finance,Accountant,24,Female,Single,Associate Degree,MA,Boston,2024-08-18,,No,4800.0,57600.0,3,4.0,3,No,8.0,2,29
107373,Employee107373,Nursing,Charge Nurse,56,Male,Married,Master's Degree,NJ,Trenton,2025-05-18,,No,7366.67,88400.0,2,1.0,3,No,26.6,3,23
105481,Employee105481,Lab Services,Lab Technician,27,Male,Married,Master's Degree,MA,Springfield,2024-09-03,,No,5341.67,64100.0,3,4.0,3,No,13.0,3,16
102163,Employee102163,Nursing,Nurse Practitioner,22,Female,Married,Bachelor's Degree,MA,Worcester,2015-04-13,,No,7850.0,94200.0,5,4.0,3,No,5.0,1,32
108313,Employee108313,Nursing,Nurse Practitioner,40,Male,Single,High School,NJ,Jersey City,2023-03-21,,No,6175.0,74100.0,5,2.0,3,No,15.8,2,32
107886,Employee107886,Lab Services,Lab Manager,26,Male,Divorced,Bachelor's Degree,PA,Allentown,2017-04-13,,No,10550.0,126600.0,4,4.0,4,No,19.0,7,33
105310,Employee105310,Surgery,Anesthesiologist,33,Male,Divorced,High School,PA,Allentown,2021-05-08,2021-08-14,Yes,10200.0,122400.0,3,3.0,1,No,6.5,1,10
108383,Employee108383,IT,IT Support,24,Male,Divorced,Master's Degree,CT,Hartford,2021-03-03,2021-12-10,Yes,6075.0,72900.0,4,2.0,2,Yes,11.9,5,63
111944,Employee111944,IT,Systems Analyst,27,Non-Binary,Married,Master's Degree,PA,Philadelphia,2022-04-29,,No,7875.0,94500.0,3,3.0,4,No,6.9,2,30
109360,Employee109360,Pharmacy,Pharmacy Technician,63,Female,Divorced,Bachelor's Degree,PA,Pittsburgh,2014-07-05,2017-05-11,Yes,5683.33,68200.0,1,3.0,2,Yes,7.9,3,49
108393,Employee108393,Human Resources,HR Manager,33,Female,Divorced,High School,PA,Allentown,2023-05-22,,No,10033.33,120400.0,2,2.0,2,No,4.2,2,37
111112,Employee111112,Facilities,Maintenance Tech,46,Male,Divorced,Bachelor's Degree,MA,Boston,2017-07-19,,No,4858.33,58300.0,4,3.0,3,Yes,7.2,3,45
100501,Employee100501,Surgery,Surgeon,34,Male,Married,Bachelor's Degree,PA,Philadelphia,2023-05-01,,No,9458.33,113500.0,2,2.0,4,No,3.9,1,39
103126,Employee103126,Nursing,Staff Nurse,33,Female,Single,Associate Degree,NY,Albany,2021-03-26,2022-04-27,Yes,6658.33,79900.0,5,4.0,3,Yes,20.1,0,25
111833,Employee111833,Facilities,Maintenance Tech,31,male,Single,Bachelor's Degree,CT,Hartford,2015-06-06,,No,5808.33,69700.0,3,3.0,3,No,57.9,0,36
111204,Employee111204,Radiology,Imaging Specialist,32,Female,Divorced,High School,CT,New Haven,2015-03-29,,No,6883.33,82600.0,3,3.0,3,Yes,2.7,3,25
106567,Employee106567,Lab Services,Lab Technician,21,Male,Married,Bachelor's Degree,PA,Allentown,2023-10-10,,No,4825.0,57900.0,1,4.0,3,Yes,26.4,5,37
104884,Employee104884,Lab Services,Lab Technician,36,Male,Divorced,High School,PA,Allentown,2016-08-03,2024-03-28,Yes,4933.33,59200.0,2,3.0,3,No,9.5,5,38
110259,Employee110259,Nursing,Charge Nurse,30,Male,Single,High School,NJ,Jersey City,2021-11-14,,No,7350.0,88200.0,3,1.0,3,No,8.7,2,17
101930,Employee101930,Radiology,Radiologic Technologist,47,Female,Married,Associate Degree,NJ,Trenton,2019-10-15,,No,6091.67,73100.0,3,2.0,4,No,3.0,1,52
107857,Employee107857,Radiology,Imaging Specialist,34,Female,Married,Associate Degree,CT,Hartford,2014-02-01,,No,7591.67,91100.0,3,2.0,2,Yes,10.5,3,27
110952,Employee110952,Human Resources,HR Generalist,21,Female,Married,High School,CT,Stamford,2024-09-03,,No,3400.0,40800.0,3,1.0,3,No,2.3,1,44
103428,Employee103428,Radiology,Radiologist,37,Male,Single,High School,PA,Philadelphia,2018-11-07,,No,9833.33,118000.0,3,4.0,3,No,2.0,3,33
101220,Employee101220,Pharmacy,Pharmacist,51,Female,Single,Bachelor's Degree,CT,New Haven,2016-01-14,,No,7916.67,95000.0,4,2.0,5,No,18.0,1,27
112203,Employee112203,Radiology,Radiologic Technologist,43,Female,Divorced,Associate Degree,NY,Buffalo,2024-12-20,2025-10-17,Yes,5375.0,64500.0,2,2.0,3,No,6.5,3,23
110520,Employee110520,Human Resources,Recruiter,44,non-binary,Married,Associate Degree,NY,Syracuse,2014-04-30,2016-11-21,Yes,5325.0,63900.0,4,2.0,2,No,7.1,2,35
107555,Employee107555,Pharmacy,Pharmacist,35,Male,Divorced,Associate Degree,PA,Pittsburgh,2015-02-07,,No,7541.67,90500.0,2,4.0,3,No,32.1,5,38
114460,Employee114460,Administration,Admin Assistant,26,Male,Married,Associate Degree,PA,Allentown,2022-01-27,2024-09-16,Yes,4633.33,55600.0,4,3.0,3,Yes,12.8,1,34
105979,Employee105979,Human Resources,Benefits Coordinator,21,Female,Divorced,Bachelor's Degree,NJ,Trenton,2015-05-21,,No,5716.67,68600.0,3,3.0,2,No,12.7,1,46
110476,Employee110476,Nursing,ICU Nurse,34,Male,Single,High School,NJ,Trenton,2025-06-27,,No,5025.0,60300.0,5,4.0,2,No,21.6,4,24
109227,Employee109227,Emergency,ER Physician,49,Male,Married,Bachelor's Degree,PA,Pittsburgh,2021-11-07,,No,10058.33,120700.0,1,1.0,4,Yes,6.2,4,0
103044,Employee103044,Nursing,Nurse Practitioner,39,female,Divorced,Master's Degree,CT,Stamford,2015-10-15,,No,8750.0,105000.0,3,3.0,2,No,14.8,3,41
111943,Employee111943,Administration,Admin Assistant,34,Male,Single,Bachelor's Degree,NJ,Trenton,2018-05-01,,No,5141.67,61700.0,4,4.0,2,Yes,7.5,0,51
100607,Employee100607,Radiology,Radiologic Technologist,36,Female,Single,Bachelor's Degree,PA,Philadelphia,2023-09-19,,No,5833.33,70000.0,4,1.0,2,No,1.3,2,22
108507,Employee108507,Finance,Accountant,39,Male,Divorced,Associate Degree,PA,Philadelphia,2014-05-27,,No,4400.0,52800.0,4,2.0,2,Yes,35.3,2,34
114473,Employee114473,Administration,Office Manager,21,Female,Single,Bachelor's Degree,CT,New Haven,2020-03-06,,No,9891.67,118700.0,3,3.0,4,No,33.0,3,20
112592,Employee112592,Finance,Financial Analyst,30,Female,Married,Associate Degree,PA,Philadelphia,2014-01-28,2020-07-14,Yes,7616.67,91400.0,3,4.0,3,No,4.8,1,41
113946,Employee113946,Administration,Records Clerk,26,Female,Single,Bachelor's Degree,CT,Hartford,2024-11-04,,No,4108.33,49300.0,2,2.0,3,No,13.3,1,11
108480,Employee108480,Finance,Accountant,23,Female,Divorced,Bachelor's Degree,PA,Pittsburgh,2021-10-27,,No,5291.67,63500.0,3,2.0,3,Yes,44.0,3,55
103204,Employee103204,Radiology,Imaging Specialist,30,Male,Divorced,High School,CT,Hartford,2022-03-19,,No,6516.67,78200.0,3,1.0,3,No,3.7,3,34
113066,Employee113066,Patient Support,Intake Specialist,34,Male,Single,Bachelor's Degree,NY,Albany,2017-09-26,,No,8266.67,99200.0,2,4.0,2,No,4.0,3,35
105055,Employee105055,Lab Services,Lab Technician,51,Male,Single,Associate Degree,NY,Buffalo,2021-03-08,,No,5066.67,60800.0,3,4.0,2,No,26.5,2,10
112356,Employee112356,Facilities,Maintenance Tech,55,Female,Single,,PA,Philadelphia,2025-08-11,2025-11-07,Yes,5225.0,62700.0,1,3.0,2,No,,1,0
101495,Employee101495,Radiology,Radiologic Technologist,35,Male,Single,Master's Degree,PA,Pittsburgh,2016-01-26,,No,6875.0,82500.0,3,2.0,2,No,11.8,2,0
110411,Employee110411,IT,Data Analyst,38,Female,Divorced,Doctorate,PA,Pittsburgh,2015-02-09,,No,9925.0,119100.0,4,3.0,3,Yes,8.6,5,47
106798,Employee106798,Radiology,Radiologist,29,Male,Divorced,Bachelor's Degree,MA,Boston,2022-05-16,,No,10116.67,121400.0,4,1.0,3,Yes,13.1,4,12
111652,Employee111652,Pharmacy,Pharmacy Technician,34,Male,Single,Bachelor's Degree,MA,Boston,2021-06-01,2021-09-17,Yes,5750.0,69000.0,1,3.0,2,Yes,15.6,4,17
103863,Employee103863,Finance,Accountant,23,Female,Married,Bachelor's Degree,NJ,Newark,2014-11-25,,No,5608.33,67300.0,2,4.0,4,Yes,1.9,1,4
100326,Employee100326,Pharmacy,Pharmacist,27,Female,Married,Associate Degree,NY,Buffalo,2025-08-12,,No,7225.0,86700.0,4,2.0,3,No,1.0,2,19
107778,Employee107778,FINANCE,Billing Specialist,32,Female,Married,Bachelor's Degree,PA,Pittsburgh,2025-01-25,,No,6633.33,79600.0,4,1.0,4,No,3.3,2,57
106557,Employee106557,Finance,Billing Specialist,42,Female,Divorced,High School,CT,New Haven,2020-01-12,,No,6883.33,82600.0,4,2.0,3,Yes,7.9,2,21
105683,Employee105683,PATIENT SUPPORT,Intake Specialist,67,Female,Single,Associate Degree,PA,Allentown,2023-01-12,2025-01-05,Yes,6883.33,82600.0,2,4.0,2,Yes,8.7,0,26
105560,Employee105560,Pharmacy,Pharmacy Technician,39,Male,Divorced,Associate Degree,MA,Boston,2022-10-11,,No,4091.67,49100.0,1,2.0,2,Yes,21.8,1,37
103983,Employee103983,Facilities,Maintenance Tech,45,Female,Married,Bachelor's Degree,MA,Worcester,2017-10-30,,No,5291.67,63500.0,3,2.0,3,No,1.6,4,25
110133,Employee110133,Administration,Office Manager,48,Male,Married,Master's Degree,CT,New Haven,2016-05-28,2023-11-04,Yes,11191.67,134300.0,4,3.0,2,No,9.3,4,11
102826,Employee102826,Patient Support,Patient Coordinator,61,Non-Binary,Married,Associate Degree,MA,Boston,2017-03-28,,No,5283.33,63400.0,2,5.0,3,No,23.3,3,11
106110,Employee106110,Surgery,Surgical Tech,49,Female,Divorced,Doctorate,PA,Allentown,2019-01-01,,No,6250.0,75000.0,3,4.0,3,No,12.2,3,27
